x,y,label
0.4159424722465078,-0.8298728038389673,아래
-0.15013022586687064,-0.5519622271280624,아래
0.7580251065802305,-0.7669753550957754,아래
0.6120777893579377,0.23181170523039957,위
-0.290813166437549,-0.09248949755153806,아래
0.8626652567824673,-0.985082859604301,아래
-0.3392758177487938,-0.5064933830901263,아래
-0.07432119577213984,0.8947130865925512,위
-1.1146733421845798,0.5786327945207429,위
1.5878486893339332,-0.2246168178864556,아래
0.6249838694885123,-0.8722863302952898,아래
-0.3900280573595251,0.8295950968933097,위
0.09369596842375186,-0.7198249253671795,아래
-0.31647495552010874,0.8289061310835105,위
0.3890801950096827,-0.9579527798157976,아래
-0.1931046664093276,-0.6555146854359036,아래
-0.12241788289751787,-0.8959399220601741,아래
1.5923828916135387,-0.3044128893314308,아래
-1.4963400270524465,0.279932604751153,위
0.6893020257178276,-0.884605950094324,아래
0.3554249051492004,-0.03889042088011954,위
-0.11810446483705328,0.8326415949469672,위
1.7231725502893749,0.15534160068731295,아래
-0.5279088618336039,-0.3290034601408262,아래
-0.18495985152767352,0.9771122817694052,위
0.27965073767210424,0.43347592250421396,위
1.5689774866074822,-0.10620699054017327,아래
-0.44983311030188466,-0.36441876863701533,아래
1.426762356807451,-0.2687327613858971,아래
-0.15934549434776732,-0.49809990217895567,아래
-0.2548917252897834,0.7578362656726502,위
0.6679281990808327,-0.8292646798933558,아래
0.2204126838255991,0.2712764719887901,위
-0.6017118199054287,0.7902424445797317,위
0.2704849935880803,-0.6818270071793858,아래
0.30777426136376074,0.2303233809795557,위
-1.4315185021152181,0.11207275671411537,위
-1.0397136104794176,0.7189871103823784,위
0.607107875500216,0.16056668394089396,위
-0.15459390883075622,0.9690381341108474,위
-0.21210642579679734,0.764207310825757,위
-1.229103349424745,0.742154848163945,위
-0.4133318232099537,-0.11716026003853787,아래
-1.20351100060266,0.47222778124425113,위
-0.9154090074905255,0.8477218956314785,위
-0.3293420101375786,0.8165968457252966,위
-0.5073195212435025,-0.0012436025802407477,아래
-0.3023621397023727,-0.4327502624146802,아래
0.3489696883901675,0.7763206177492854,위
1.300675828525756,-0.30789428060597607,아래
-0.020965678819540205,-0.8743323627100168,아래
0.19832853850785712,0.550853762289381,위
0.129080583330747,-0.9276295524821492,아래
0.37129702977781426,0.4184956394665121,위
1.306860275926638,-0.14411795190930204,아래
0.46549699545966083,-0.8962741984345378,아래
-1.2911330513389352,0.0005193463916378094,위
-1.4058036308494475,0.3855184591206465,위
0.2512802607393422,-0.731414028902606,아래
-1.328094600094317,0.06999356064112641,위
-0.3688881365973532,-0.4533906689444468,아래
0.5703109695430708,-6.629401235930255e-05,위
-1.4721973293281045,0.18493973180346873,위
-0.11873271752934914,-0.6284480090729813,아래
-0.5494450804813846,0.05685844364373149,아래
0.26427250411635306,0.4872643016348795,위
0.0033463871069790777,0.8290081637169674,위
-0.4778425007394326,-0.1153847332457421,아래
0.5322513748351867,0.0674827927603881,위
1.2215117694989035,-0.4673302649272836,아래
0.19351686977427768,0.6755380311083469,위
0.18851420583986297,0.6407033758445714,위
1.1293379175610365,-0.5370862698677004,아래
-0.5113632177636904,-0.2726185084170217,아래
0.27956362462259304,0.7494088971134708,위
-0.4478196828253944,-0.37142906899812556,아래
0.35596733613006626,0.018687570802364654,위
-1.191578022984455,0.39783071462707625,위
0.3631750193823365,0.32087707012917255,위
1.1293260551535975,-0.47305937450114016,아래
0.10109107082681508,-0.9523860434769192,아래
0.7448597915389943,-0.7863591629540607,아래
-0.052491421898155186,0.8912313643035812,위
-0.32817954725909326,1.0109748359078423,위
0.21025978061704295,0.7301579313780487,위
-0.6613523573420688,0.8754495564611722,위
-1.1541086650354369,0.5850761246568043,위
-1.0263027030519127,0.820522294807757,위
-0.435973732816005,0.8804768604525798,위
-1.4106150722392945,0.045804374176705825,위
-0.4641467694420323,-0.4966290931003148,아래
0.5722168683565265,-0.07841470082276741,위
-1.512302570593818,0.3777445107314213,위
1.0359438950941429,-0.6320020379371133,아래
-0.05879260516563414,0.7627174147031565,위
-0.8120397535435459,0.9535687725238434,위
1.6542078283762431,-0.20297051523276405,아래
-1.3061304088219516,0.05069435612594034,위
1.6618325475316644,0.02032019360238574,아래
0.29661976182356226,0.48057992745296124,위
0.8116986209175214,-0.7530386178878162,아래
-1.389895379292337,-0.03205928964821736,위
-0.228238800876868,1.0636655653465623,위
-0.2693329342276423,-0.5818311972702448,아래
1.3640428378067757,-0.40568446957029525,아래
-0.4875118531831481,-0.25805325688321945,아래
0.1781637288661091,0.748830967792399,위
0.4221059510096741,0.07314046390631532,위
-0.5871785194316126,-0.32340418156589257,아래
0.042116357359467796,0.6922743768849733,위
-1.3838996568767183,0.019139488558462717,위
-0.6259011844882197,-0.12695775353116168,아래
-1.0163016081098097,0.7401486952114036,위
1.0911367902714142,-0.8021463678183135,아래
0.12539160341849054,-0.7422401420210097,아래
0.062289647076468724,0.7024176515498868,위
0.4166916839058596,0.22246330497837905,위
1.4925427061164773,-0.2083713853296863,아래
0.6293371267700889,-0.9709031320064195,아래
-0.5540614510109299,-0.05360428434119977,아래
0.4949995770913054,0.46849204945766154,위
-0.4759428116608383,-0.5179855724975724,아래
0.07646551694796777,-0.6790009956775431,아래
1.212622957950488,-0.57888683903185,아래
-0.7598295715444616,0.8005974144210076,위
0.8627794808514944,-0.8387046600516439,아래
-0.6674229208389163,0.8591885701825823,위
0.5215203832759582,-0.011271715472276695,위
1.1331380980557504,-0.7611927832679704,아래
1.0962932846206281,-0.7006096330068492,아래
-1.4901867283493304,0.22196919466669304,위
-0.9513955666730303,1.0435421563417278,위
1.4371259840052217,-0.472310662270251,아래
-1.4124507915372908,0.11361247942777271,위
1.253105280974588,-0.5922504880145647,아래
-0.13442476857774724,-0.7850100281904598,아래
0.3160734396566014,-0.9725008304926589,아래
-0.046697978182894395,-0.6065359411305389,아래
-0.41465871779034347,-0.033810281631832965,아래
-0.7642024221453804,0.8305237144985682,위
-0.3723195319414839,1.0128181422634595,위
-1.3251531520700166,0.3252767344015788,위
1.5970560816239368,-0.18060849423239766,아래
-1.3866392431956664,0.3750279354377445,위
1.3098155154865905,-0.44636292510087,아래
-0.19530832658692188,-0.4460996064149295,아래
-0.6119268141874404,0.9702072382416835,위
0.7236091085212997,0.08033294467489437,위
-0.28345688999755314,0.9563122630706498,위
0.3816944869471683,0.19902425175630264,위
0.9919791061031195,-0.8887536016061511,아래
0.04246571871624942,0.7662267890923987,위
0.26278759422132025,-0.8240699020987142,아래
0.4887598684362681,-0.7653110214821993,아래
0.7037491134484437,-1.0197949918289897,아래
0.19367410511017616,-0.7122486363088005,아래
1.2013728598156472,-0.36960029097356184,아래
-0.6983893414449326,1.0286303160595252,위
1.0907527794548866,-0.6790590698237037,아래
0.3627875879821306,0.45150526771354366,위
-0.2988390611068101,-0.502063824565313,아래
0.47070371049200777,-0.8511472499572449,아래
0.3708255086458791,0.2134586937617809,위
-0.18186037823295964,0.9292550470306453,위
-1.2074300100243895,0.6574727341323964,위
-0.8649025008685474,0.7519278140132465,위
-0.2397779508524246,-0.45043490933778557,아래
0.06620613606635818,-0.5604841635991672,아래
1.6421987908539972,-0.2022495265535036,아래
-1.2131201994600807,0.5757868233228101,위
0.3421118815084624,0.5420386878307164,위
1.6450195711687372,-0.08430475631145837,아래
1.19107553614904,-0.7193811607862823,아래
-0.9812452944228183,0.8747868421197316,위
0.17614573926463184,0.5565610443581899,위
0.9816069715359586,-0.7628746931669653,아래
0.5448010451092398,-0.05814528990722754,위
0.12904475308762067,0.795557997939495,위
-0.4238316259785909,-0.5805967822725864,아래
-0.6938549709714953,0.9307300480152388,위
0.7143752643882431,-0.821806468027098,아래
-1.0390740114894974,0.7613222406234884,위
1.3486396589696867,-0.18383133917291383,아래
0.04672507182213636,-0.5968193479938803,아래
0.3785557883107014,0.6424433552114385,위
