x,y,label
0.7574307547066294,0.1456005258444738,우상
-1.4448383860647118,0.8282954758535641,좌상
-1.8391055943785652,0.03833170902347333,좌상
-0.25135870617756517,0.9427165951033047,좌상
0.9690442310875121,-0.7983739851475311,좌하
3.522663060399888,-0.5040313641964039,우하
2.500237910929558,-0.32100890011085764,우하
-1.9145275912253334,0.0671924350236474,좌상
1.6169836845216314,0.8049020098864983,우상
1.362514437353188,1.033188692100388,우상
0.7274933755165026,0.1458082725443684,우상
1.3121193479195998,-0.16688716064233244,좌하
1.5583720057287824,0.060796180933173155,좌하
3.1978863979345853,-0.5159354409688786,우하
1.216554597367222,0.706266152744772,우상
-1.214846089335566,0.8521712982500623,좌상
-1.5659903782710702,0.5971837126741207,좌상
-0.5581861091690197,-0.16833510669221974,좌하
0.15532925442644366,0.3226034117216362,좌상
0.5503424783854405,-0.9933441057689862,좌하
2.6349050665195337,-0.5033798564595107,우하
1.803538858693428,0.9114696343144747,우상
3.415805861785799,-0.4446650040908518,우하
-0.7461610837632507,0.8783298565671571,좌상
-0.7930225827460201,0.9382181725558438,좌상
0.37056667586080244,-0.9848865185967538,좌하
0.1985499004925319,-0.86524790142652,좌하
2.695523420723452,-0.6783136958801292,우하
0.11633076715927766,0.23369623709353396,좌상
0.925372778036704,0.2450526614837688,우상
-0.42005151569344684,0.6824112057204348,좌상
0.26800309986997845,0.22711780789589245,좌상
0.7751677816429722,-0.7683728965092681,좌하
3.0697052658487998,-0.4498058159557945,우하
2.7369936145986538,0.24634918164679467,우상
0.8730260262980012,-0.78005865862531,좌하
-1.8230980320288839,0.21765736224155396,좌상
0.7342142184707873,0.07942664164229435,우상
-0.5186187244589537,0.852051314299382,좌상
-1.3798921978153194,0.9493755456351687,좌상
1.4773606927116951,0.8203206178768561,우상
1.6088810510410652,0.9540416674866604,우상
3.86778211220794,-0.14309135645705934,우하
-0.47942990230167637,0.7714580361365369,좌상
4.044967910093454,0.3552394262584379,우하
-1.3375052157658078,0.9036652920526976,좌상
0.9226166407024975,0.384406374135558,우상
-1.5001735180752243,0.2221225467082253,좌상
2.8150284602553715,0.6475766155114832,우상
-0.45187288283855653,-0.01593338860369181,좌하
3.895265578794227,-0.14004659491290872,우하
-0.19254017893290248,-0.8192643680983561,좌하
-0.007407591827221938,-0.7325376832584668,좌하
0.004125567699434028,0.4439036529782249,좌상
4.054766587780099,0.0680375779403599,우하
2.1862061422831163,-0.007832783939298926,우하
-1.888193100638606,0.14198091458574363,좌상
2.0949570150015315,0.9179388218730576,우상
1.5099374406417172,0.9773714110272561,우상
0.8034719034183561,0.30506556441292915,우상
-0.6446660221402435,0.934133741236963,좌상
-1.613404761493741,0.4109697737408599,좌상
2.5940507845199123,-0.6849480450633083,우하
-0.19641927239846443,-0.5020123891373587,좌하
2.195804328632312,0.8783729890669999,우상
-1.8112707571358853,0.3139645661077187,좌상
0.8213281204979664,0.305245665452183,우상
1.5300084664085845,-0.10464042047904779,좌하
1.6181678160020871,1.028273384170581,우상
2.0206160514072855,1.0381163681891001,우상
3.2468817991283956,-0.635546731234897,우하
2.1928180962111865,0.905996969392629,우상
3.717525224810283,-0.24541732223570978,우하
-0.5707644905559133,0.07421008913940219,좌하
-1.180888899794363,0.7058921905401483,좌상
0.8439289898552632,-0.9679139801448016,좌하
3.7520418745065296,-0.18254033861048277,우하
1.2028195980086958,-0.699116210190102,좌하
3.0957420186155216,-0.6590357945186415,우하
3.9282562545093986,0.26138920639122976,우하
3.986437495620859,0.2236798945043147,우하
0.4242859111397621,-0.8273381131465929,좌하
2.358627542057401,-0.3726820063311768,우하
1.5537059486804192,1.0084382184673288,우상
3.4490538734440683,-0.425761461553834,우하
3.9930889165729466,0.05286126829179681,우하
-0.5498905059093271,0.8746157644941883,좌상
1.9771747452526285,0.7706095761501547,우상
-0.43749264766000695,0.8473186180197658,좌상
2.5522132134089945,0.9565756068878256,우상
0.2196438078387199,-0.9432661730518458,좌하
0.9497884937538906,0.543611597828459,우상
3.6428080506354097,-0.4234298625457203,우하
1.0246121235582533,0.42998953010369373,우상
1.779533124506195,0.7907889792292331,우상
0.0390950367439022,0.3558186135785049,좌상
1.4225362755530833,1.0080694065135651,우상
0.16789151033532904,0.24631246015897776,좌상
1.3923448806552896,-0.5898744301412633,좌하
-0.4337116040070479,-0.5395875201046664,좌하
0.080622132526814,0.01134884910206662,좌상
1.0881291015024699,-0.8101498342840584,좌하
-1.7449897733820348,0.10916321652653962,좌상
-0.34709482198280733,-0.11002044165939855,좌하
1.4377180876280045,-0.4567979787456079,좌하
-1.7552440595060743,0.03182681657979472,좌상
0.02268039247787424,0.5085726085773982,좌상
0.32175074890943106,-0.07206139586758759,좌상
0.9547671836292928,0.040704369327826326,우상
-0.24538080559957945,-0.7333015464831911,좌하
3.955999905331106,0.02797773799926148,우하
1.1098221774177888,0.9215114235109011,우상
0.15975080277517267,-0.7912105153859128,좌하
3.4352072991091616,-0.5194138151424733,우하
2.33935707390743,0.8647460016947889,우상
1.6727912227241812,-0.28006380663729463,좌하
-0.9910288651823849,0.9186944840919874,좌상
-1.0160923874134662,1.073521603716376,좌상
-1.2162430570002194,0.7353831157190965,좌상
-0.39870943546754495,0.6835516402075914,좌상
-0.1733368306765304,-0.8131621907145219,좌하
3.971813347982652,-0.17097769841783533,우하
-0.8831583529082264,0.8752824103913514,좌상
1.2496512402199793,0.995617687310282,우상
3.4135145722563913,-0.73023283149478,우하
-0.41685432621125906,0.7000181242886119,좌상
-0.985892116815516,0.9347586577302246,좌상
1.8414930916576964,1.0661508334736485,우상
-0.3548781481196842,0.9012049694022676,좌상
-1.138138164888997,0.7314710960146025,좌상
2.784386594764275,0.6120058882564586,우상
4.0881586147285045,-0.08869669702950726,우하
3.744030840777461,-0.37729293753480453,우하
1.3921082306833348,-0.4709373055278573,좌하
2.2726630020727527,0.9763640516535468,우상
-0.12256847782301136,0.6909858980410957,좌상
-1.873535646196177,0.24012561458739523,좌상
2.5254626881046516,-0.5099341133688415,우하
1.4609737086533396,1.1342386296009979,우상
0.8166688967137815,-0.8725436608068078,좌하
2.10073611560084,0.08826272445137279,우하
-1.6120769617165345,0.4355737849702562,좌상
-1.459434651133641,0.5659336277696296,좌상
-0.9243530742808512,0.8872346169809561,좌상
0.027475215410067838,0.27252037211823454,좌상
0.9735141313850572,0.44422365846381784,우상
-0.5996190468489803,0.9958432043703503,좌상
3.497441482157149,-0.5259596027482091,우하
0.4146250156833132,-0.7363595614820684,좌하
2.588977791930791,0.8178061738630097,우상
2.2462194820066532,1.0210264924988688,우상
1.1354810647179272,0.7007786471585626,우상
0.8734328033523544,-0.8191501936625971,좌하
-0.46447521721827195,0.8410068237481898,좌상
1.9872260165542102,1.1244095967252736,우상
3.0989947187589046,-0.5732319766331492,우하
2.49521990785948,-0.6138629929877218,우하
0.9721141776645419,0.5468078640927017,우상
3.343795604099855,-0.5435924713675665,우하
-0.010667390821171439,0.6936305299584887,좌상
3.020848384562492,-0.7595772663431948,우하
1.2941843041815198,-0.31401396289168165,좌하
-0.4425532261370963,-0.061796256552787594,좌하
1.9625911207713853,1.0806059708547102,우상
0.5295651526382813,-1.048712345119806,좌하
2.7923469103258243,-0.6274690683210782,우하
0.7485071374522473,-0.8413598389266048,좌하
3.157532591733408,-0.6684678833388283,우하
1.8180688346267517,1.105846369052103,우상
-0.41344688581870775,-0.3996120297413392,좌하
0.15814649722905383,0.4172948981981668,좌상
1.0807933378718506,-0.7463851393989733,좌하
-1.8989738294396448,0.0851275978496873,좌상
3.6921248033200524,-0.09069708986779917,우하
2.6318838767650554,0.23091488747978844,우상
-0.6171562542562029,0.9473549669136693,좌상
1.0295534827878108,-0.710461469836008,좌하
-0.82350756240748,0.7884184986405431,좌상
0.9909916650379789,-0.5455857291380752,좌하
1.0913455995860184,0.8180993020436375,우상
2.7359827658277833,0.08450599030261544,우상
-0.32804955310853956,0.7616669369820502,좌상
0.6818504155413551,-0.6812380803501723,좌하
-0.7250493058646055,0.8229603523104906,좌상
0.838105951126215,-0.8102340754861477,좌하
-1.6554691409811,0.2614633337366806,좌상
2.3637315583634306,0.8705146379851064,우상
0.10742586617644856,0.4770078505376779,좌상
1.145237876630517,0.5141328021916709,우상
-0.3165424368244044,0.8434810367890613,좌상
0.7235442809960825,0.13942822483009268,우상
1.4476303032252607,-0.189947188555653,좌하
-1.4818480242291903,0.4950861811517987,좌상
-0.48692233838297644,0.8700455254829216,좌상
-0.21055923565260762,-0.3575284336180725,좌하
1.6467028893887357,0.8282179320694034,우상
1.6642274348030903,0.8590693390307421,우상
-0.38485401130336905,-0.39416101074258353,좌하
-1.7061384821872698,0.07168286567861719,좌상
1.3245479945833858,0.7181163144311236,우상
-0.062305447074726766,-0.55157067580276,좌하
1.3710200301901587,-0.3380502485779839,좌하
-0.5401115974516717,0.922115302114389,좌상
-1.1529412710335152,0.943791237544762,좌상
2.981461998038918,-0.5303116108203216,우하
2.2945228241726228,1.0194425246568704,우상
2.852033176906668,-0.40983248522836424,우하
-0.421108388254793,0.8663562102392658,좌상
-0.5980495064542488,-0.35915876224653537,좌하
3.8935035919186864,0.25296418423978756,우하
1.1403453447403178,-0.6283687437365824,좌하
3.3306674562660348,-0.5296499356426299,우하
1.3641566335884987,0.9939656773881196,우상
2.072028904267129,0.9777367673218522,우상
-1.6638313768208255,0.41859068861757914,좌상
-1.7808684348412953,0.0707991460814984,좌상
2.4426384991862204,0.554576016634505,우상
0.6234149869374834,-1.0351133617942054,좌하
-1.6421793044696578,-0.07231096272219123,좌상
2.56899347905542,-0.3036348209098421,우하
0.8283786388419697,-0.9085849193168297,좌하
1.2730188763897594,0.9151962466862572,우상
0.5974830511672775,-0.9404962450197265,좌하
3.8534538409532617,-0.2543943325314991,우하
1.8936200492865074,0.8775527804611809,우상
4.179323424131232,0.4565829333408719,우하
2.1657681779707527,1.1591060102623574,우상
2.605123019208953,0.46212840911976893,우상
-1.087811023627155,0.8626801291195276,좌상
2.130623172278863,0.8576499316946415,우상
3.8574293037319087,0.27525244981943997,우하
1.2724354754463372,-0.6257750305793496,좌하
2.198245353016208,0.044577034922682945,우하
3.5060550253332714,-0.31110719550650423,우하
0.024865160266394938,0.5799983907200826,좌상
-0.2182513296437728,-0.513616086057347,좌하
-1.7202703246693378,0.43877116675009564,좌상
0.0291059464751776,-0.5492922307133941,좌하
1.3584339061070387,-0.47799179495341293,좌하
0.19726734257890532,-0.8467098317995634,좌하
0.732599523695153,-1.089467135155219,좌하
1.4283228398591847,-0.060099983986487276,좌하
1.5220375114359854,-0.06442703550445232,좌하
-0.37710089680006903,-0.16567432222821063,좌하
-1.481871053691721,0.6159973357739007,좌상
2.483987042107039,0.6187334166919112,우상
-0.09105767924760444,0.3451553845894712,좌상
0.06066567429588128,0.5685852045113796,좌상
-0.4204752822462872,-0.31534167106248717,좌하
0.39256288454665067,-0.8562254328169916,좌하
1.268913612512527,-0.425690533136299,좌하
2.792643030900811,0.42541788463316443,우상
2.616766652026147,-0.47729500509016365,우하
0.337761279716427,0.04941067736287088,좌상
0.35566235018481307,-0.05254452430612863,좌상
2.7093727780359114,-0.5203090760089966,우하
1.2644010619161177,-0.6743547521343705,좌하
-0.6881021037390936,0.7219834442172066,좌상
0.9132384861173385,0.8610679668646064,우상
0.028366883543307235,0.350916137069174,좌상
-0.3360553875036474,-0.6754061586145823,좌하
3.5830774807960446,-0.3430453286042511,우하
2.450619346775767,0.5760767504118103,우상
3.127842748825602,-0.6254695837514856,우하
0.5246764927710982,-0.8383722083061231,좌하
2.0870197903666075,1.024717730457757,우상
2.560312965801127,0.7340371531419987,우상
3.9270142708272013,0.35531091863343106,우하
-1.428496441746729,0.6548470367308545,좌상
1.008243097454619,0.2775110625383158,우상
2.242777921990852,-0.3020566283159899,우하
2.170806210332178,-0.06764643198712494,우하
3.884312569331724,-0.0011482254768018577,우하
3.2156435970814456,-0.6800364867622732,우하
0.9662554201109169,0.39620446885161903,우상
2.051984225680183,0.009648512176903285,우하
1.9803943002890936,1.1486169080422157,우상
3.339816763316927,-0.6998262624679854,우하
-1.0532932960489592,0.7255651111736776,좌상
1.4490296295946028,0.04022752193686038,좌하
0.8990282741886485,0.1754151498343181,우상
1.5540052408966338,-0.25188834089405177,좌하
2.4269904921455727,0.8468386571815845,우상
3.9608917111095328,0.013434465942167656,우하
1.684562364113681,1.0313290169729838,우상
0.3196700029783981,-0.8174098683191682,좌하
-0.2867295659262831,-0.5860226760423433,좌하
-0.7599688584137687,0.7047247845420662,좌상
3.922436805501408,-0.2608979021907807,우하
0.7911225485545257,0.47602902065127994,우상
-1.4900527126741712,0.6558926694754401,좌상
2.838421980480236,-0.5149261193404916,우하
-0.71918301525913,0.8706712821955345,좌상
-0.22973454411043379,-0.5156159777483829,좌하
-0.5560600448152697,0.09735205959495873,좌하
2.332958814782319,0.5957224877856404,우상
3.716110360537645,-0.4062765695347781,우하
2.413955473233795,-0.2799647989999461,우하
-0.20132583613515337,0.7495056419144567,좌상
2.676517979999834,0.3234111145493874,우상
-0.4049195682815415,0.7488542433787001,좌상
0.8044192480988264,0.23030960933620478,우상
-0.4315640966607196,-0.025561920271300546,좌하
-0.018591368807415194,-0.7870530897145938,좌하
2.2761222834211985,0.7358273437616535,우상
2.5689881179191656,-0.5070715874465536,우하
-0.3144110274330665,-0.4855160945754856,좌하
-0.1140186447535879,-0.750154331468976,좌하
0.7096758888218657,0.22016406337925198,우상
-0.9996299801678653,0.869567344542986,좌상
2.7433320308508455,-0.5420123885999856,우하
-1.5223705531097753,0.4806510046554955,좌상
2.9063546426394997,-0.6492148240441905,우하
0.9865179882985726,-0.7077120948832358,좌하
2.6678325579977265,0.20087956239908247,우상
0.14476549705814862,-0.7347247610042562,좌하
2.956069176071104,-0.5130705940014973,우하
-1.7995424594723681,0.08340065945538144,좌상
3.249416811897787,-0.7795022602843896,우하
2.6289188573160662,0.5935144396966194,우상
3.8261356349090923,-0.2866998371846618,우하
2.71031959806487,0.6697748331868614,우상
2.759702580769145,0.543226300555731,우상
1.222235834969727,1.0400747435453879,우상
2.4246116286989374,0.7472663497068605,우상
-0.29401680386446016,-0.18154496162322245,좌하
1.2362335667763427,0.7723169111481643,우상
2.9273452620235734,-0.7677192811805246,우하
1.2800925854441605,0.7186133843540425,우상
1.3994797684412212,0.7423556690975248,우상
1.9760188755815595,0.15034004452729471,우하
-0.2120962860523059,-0.6027100761623956,좌하
2.5995253911238656,-0.5796744280619788,우하
-0.10778386898726681,0.6461056671318173,좌상
1.9524691102803573,0.33174093537620397,우하
1.2180693174540238,-0.6001287139395027,좌하
0.9144238542021162,0.35880566760042787,우상
-1.039789247857034,0.7337756182408951,좌상
1.0312153568883282,0.25953394608471453,우상
3.0790211422199056,-0.4428992054154378,우하
2.9856846394178143,-0.6278915044919466,우하
3.9152115468069173,0.0909109625862332,우하
